Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Age,Gender,Annual_Income,Signup_Date,Years_as_Customer,Num_of_Purchases,Num_of_Returns,Num_of_Support_Contacts,Satisfaction_Score,Email_Opt_In,Promotion_Response,First_Purchase_Date,Last_Purchase_Date,Marketing_Channel,Signup_Date,First_Purchase_Date,Last_Purchase_Date,Num_of_Returns,Num_of_Support_Contacts,Email_Opt_In,Promotion_Response,Marketing_Channel,Total_Spend
7416,US-2016-114013,13-03-16,15-03-16,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,379.96,5,0.2,47.495,20,Female,25000,31-05-15,2.5,21,1,5,8,Yes,0.706792119,20-06-15,19-11-17,Social,21-05-15,20-06-15,19-11-17,84,4,1,1,Search Engine,4492.657
7417,US-2016-114013,13-03-16,15-03-16,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,539.91,3,0.4,-116.9805,20,Female,25000,31-05-15,2.5,21,1,5,8,Yes,0.706792119,20-06-15,19-11-17,Social,21-05-15,20-06-15,19-11-17,84,1,1,1,Search Engine,4492.657
7418,US-2016-114013,13-03-16,15-03-16,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",41.24,5,0.2,13.9185,20,Female,25000,31-05-15,2.5,21,1,5,8,Yes,0.706792119,20-06-15,19-11-17,Social,21-05-15,20-06-15,19-11-17,84,3,1,1,Search Engine,4492.657
7419,US-2016-114013,13-03-16,15-03-16,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,51.897,1,0.7,-41.5176,20,Female,25000,31-05-15,2.5,21,1,5,8,Yes,0.706792119,20-06-15,19-11-17,Social,21-05-15,20-06-15,19-11-17,84,4,1,1,Search Engine,4492.657
7420,US-2016-114013,13-03-16,15-03-16,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",552.56,5,0.2,-138.14,20,Female,25000,31-05-15,2.5,21,1,5,8,Yes,0.706792119,20-06-15,19-11-17,Social,21-05-15,20-06-15,19-11-17,84,1,1,1,Search Engine,4492.657
7421,US-2016-114013,13-03-16,15-03-16,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,23.16,5,0.7,-15.44,20,Female,25000,31-05-15,2.5,21,1,5,8,Yes,0.706792119,20-06-15,19-11-17,Social,21-05-15,20-06-15,19-11-17,84,2,1,1,Search Engine,4492.657
7422,US-2016-114013,13-03-16,15-03-16,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,126.08,2,0.2,-28.368,20,Female,25000,31-05-15,2.5,21,1,5,8,Yes,0.706792119,20-06-15,19-11-17,Social,21-05-15,20-06-15,19-11-17,84,4,1,1,Search Engine,4492.657
7423,US-2016-114013,13-03-16,15-03-16,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer,449.1,3,0.7,-643.71,20,Female,25000,31-05-15,2.5,21,1,5,8,Yes,0.706792119,20-06-15,19-11-17,Social,21-05-15,20-06-15,19-11-17,84,3,1,1,Search Engine,4492.657
7424,CA-2017-135069,10-04-17,14-04-17,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,195.104,4,0.2,21.9492,45,Male,25000,03-04-14,3.7,14,0,3,9,Yes,0.388817962,18-05-14,29-12-17,Referral,06-02-14,08-03-14,29-12-17,84,3,1,1,Social Media,2562.382
7425,CA-2017-135069,10-04-17,14-04-17,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",36.672,3,0.2,6.4176,45,Male,25000,03-04-14,3.7,14,0,3,9,Yes,0.388817962,18-05-14,29-12-17,Referral,06-02-14,08-03-14,29-12-17,84,2,1,1,Social Media,2562.382
7426,CA-2016-101693,25-06-16,27-06-16,Second Class,LC-17140,Logan Currie,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",85.246,2,0.3,-6.089,53,Female,25000,15-07-14,3.4,19,1,3,9,Yes,0.419385948,09-09-14,17-12-17,Social,10-08-14,09-09-14,17-12-17,3,3,0,0,Referral,2633.582
7427,CA-2016-101693,25-06-16,27-06-16,Second Class,LC-17140,Logan Currie,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10003919,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,32.712,2,0.6,-26.1696,53,Female,25000,15-07-14,3.4,19,1,3,9,Yes,0.419385948,09-09-14,17-12-17,Social,10-08-14,09-09-14,17-12-17,3,1,1,0,Referral,2633.582
7428,US-2014-164763,17-03-14,21-03-14,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",11.43,3,0,5.3721,56,Female,25000,08-12-13,3,9,0,1,10,No,0.566218491,04-02-14,19-12-16,Search,15-02-14,17-03-14,19-12-16,3,2,0,0,Referral,400.016
7429,US-2014-164763,17-03-14,21-03-14,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,2,0,14.9156,56,Female,25000,08-12-13,3,9,0,1,10,No,0.566218491,04-02-14,19-12-16,Search,15-02-14,17-03-14,19-12-16,44,2,1,1,Referral,400.016
7430,US-2014-164763,17-03-14,21-03-14,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96,2,0,6.3504,56,Female,25000,08-12-13,3,9,0,1,10,No,0.566218491,04-02-14,19-12-16,Search,15-02-14,17-03-14,19-12-16,44,2,1,1,Referral,400.016
7431,US-2014-164763,17-03-14,21-03-14,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,16,4,0,7.68,56,Female,25000,08-12-13,3,9,0,1,10,No,0.566218491,04-02-14,19-12-16,Search,15-02-14,17-03-14,19-12-16,44,1,1,1,Referral,400.016
7432,US-2014-164763,17-03-14,21-03-14,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,3,0,8.4942,56,Female,25000,08-12-13,3,9,0,1,10,No,0.566218491,04-02-14,19-12-16,Search,15-02-14,17-03-14,19-12-16,44,2,1,1,Referral,400.016
7433,CA-2014-161249,09-08-14,13-08-14,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,85023,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",4.464,3,0.2,-0.9486,45,Male,25000,25-06-14,3.5,20,1,4,9,Yes,0.583496364,20-07-14,09-12-17,Search,12-01-14,11-02-14,12-09-17,44,1,1,1,Search Engine,1419.737
7434,CA-2014-161249,09-08-14,13-08-14,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,9.345,5,0.7,-6.5415,45,Male,25000,25-06-14,3.5,20,1,4,9,Yes,0.583496364,20-07-14,09-12-17,Search,12-01-14,11-02-14,12-09-17,44,0,1,1,Search Engine,1419.737
7435,CA-2015-148180,26-07-15,31-07-15,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,West,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.144,3,0.2,3.0861,41,Female,25000,08-05-14,3.6,20,1,5,9,Yes,0.488602743,07-06-14,13-12-17,Social,06-06-14,06-07-14,13-12-17,44,0,1,1,Search Engine,2442.044
7436,CA-2015-148180,26-07-15,31-07-15,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,23.136,6,0.2,8.3868,41,Female,25000,08-05-14,3.6,20,1,5,9,Yes,0.488602743,07-06-14,13-12-17,Social,06-06-14,06-07-14,13-12-17,44,1,1,1,Search Engine,2442.044
7437,CA-2015-148180,26-07-15,31-07-15,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,5,0,25.792,41,Female,25000,08-05-14,3.6,20,1,5,9,Yes,0.488602743,07-06-14,13-12-17,Social,06-06-14,06-07-14,13-12-17,69,3,1,0,Search Engine,2442.044
7438,CA-2014-165568,15-02-14,19-02-14,Standard Class,BF-11020,Barry Französisch,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21.36,5,0.2,7.209,32,Male,25000,17-01-14,3.7,21,1,3,9,Yes,0.898523888,15-02-14,17-10-17,Email,16-01-14,15-02-14,17-10-17,69,2,1,0,Search Engine,2888.506
7439,CA-2015-145457,24-03-15,27-03-15,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Covington,Washington,98042,West,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",46.9,5,0,13.132,38,Male,40919,15-11-14,2.9,14,1,1,9,Yes,0.520689151,04-12-14,09-10-17,Email,13-03-14,12-04-14,10-09-17,69,2,1,0,Search Engine,5402.254
7440,US-2017-163657,02-09-17,06-09-17,Standard Class,JL-15235,Janet Lee,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,18.72,5,0.2,6.552,33,Male,25000,07-03-14,3.5,10,0,2,9,Yes,0.877161253,25-05-14,02-09-17,Social,25-04-14,25-05-14,28-04-17,69,1,1,1,Social Media,2203.7
7441,US-2017-163657,02-09-17,06-09-17,Standard Class,JL-15235,Janet Lee,Consumer,United States,Los Angeles,California,90049,West,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,236.528,2,0.2,-2.9566,33,Male,25000,07-03-14,3.5,10,0,2,9,Yes,0.877161253,25-05-14,02-09-17,Social,25-04-14,25-05-14,28-04-17,18,1,1,1,Social Media,2203.7
7442,CA-2015-120446,16-11-15,18-11-15,First Class,JG-15805,John Grady,Corporate,United States,San Diego,California,92105,West,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.9,3,0,8.694,46,Female,25000,23-03-14,3.2,9,0,1,10,Yes,0.431339246,05-04-14,21-05-17,Email,04-04-14,04-05-14,21-05-17,18,4,1,1,Email,1507.018
7443,CA-2014-109932,09-12-14,11-12-14,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Brownsville,Texas,78521,Central,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,10.688,2,0.2,3.7408,72,Female,31251,10-08-14,3.2,14,0,0,9,Yes,0.475051834,06-09-14,16-10-17,Email,10-05-14,09-06-14,16-10-17,18,3,1,1,Social Media,3360.526
7444,CA-2014-109932,09-12-14,11-12-14,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Brownsville,Texas,78521,Central,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",237.096,3,0.2,20.7459,72,Female,31251,10-08-14,3.2,14,0,0,9,Yes,0.475051834,06-09-14,16-10-17,Email,10-05-14,09-06-14,16-10-17,18,2,1,1,Social Media,3360.526
7445,CA-2017-127474,03-02-17,07-02-17,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,5.184,1,0.2,1.8144,37,Male,25000,18-10-14,3.2,16,1,1,9,No,0.573320928,27-10-14,16-12-17,Email,27-09-14,27-10-14,16-12-17,18,2,1,1,Referral,1137.616
7446,CA-2017-127474,03-02-17,07-02-17,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,65.584,2,0.2,23.7742,37,Male,25000,18-10-14,3.2,16,1,1,9,No,0.573320928,27-10-14,16-12-17,Email,27-09-14,27-10-14,16-12-17,18,1,1,1,Referral,1137.616
7447,CA-2017-127474,03-02-17,07-02-17,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,22.2,1,0.6,-26.085,37,Male,25000,18-10-14,3.2,16,1,1,9,No,0.573320928,27-10-14,16-12-17,Email,27-09-14,27-10-14,16-12-17,18,3,1,1,Referral,1137.616
7448,CA-2017-127474,03-02-17,07-02-17,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419.4,5,0.2,146.79,37,Male,25000,18-10-14,3.2,16,1,1,9,No,0.573320928,27-10-14,16-12-17,Email,27-09-14,27-10-14,16-12-17,18,1,1,1,Referral,1137.616
7449,CA-2017-115448,11-11-17,14-11-17,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Knoxville,Tennessee,37918,South,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",88.92,5,0.2,14.4495,63,Male,27558,01-06-14,3.4,10,0,2,10,Yes,0.488317104,08-07-14,11-11-17,Email,08-07-14,07-08-14,11-11-17,18,1,1,1,Referral,2984.948
7450,CA-2017-105669,17-09-17,22-09-17,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,9.912,3,0.2,3.2214,25,Female,25000,29-08-15,2.1,24,1,4,10,No,0.722329825,22-09-15,26-09-17,Email,23-08-15,22-09-15,08-11-17,18,1,1,1,Social Media,3949.656
7451,CA-2017-105669,17-09-17,22-09-17,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,0.3,-77.333,25,Female,25000,29-08-15,2.1,24,1,4,10,No,0.722329825,22-09-15,26-09-17,Email,23-08-15,22-09-15,08-11-17,18,4,1,1,Social Media,3949.656
7452,CA-2017-105669,17-09-17,22-09-17,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,5.8,5,0.8,-10.15,25,Female,25000,29-08-15,2.1,24,1,4,10,No,0.722329825,22-09-15,26-09-17,Email,23-08-15,22-09-15,08-11-17,18,3,1,1,Social Media,3949.656
7453,CA-2017-105669,17-09-17,22-09-17,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,1415.76,6,0.2,88.485,25,Female,25000,29-08-15,2.1,24,1,4,10,No,0.722329825,22-09-15,26-09-17,Email,23-08-15,22-09-15,08-11-17,18,1,1,1,Social Media,3949.656
7454,CA-2017-134796,25-06-17,01-07-17,Standard Class,FM-14380,Fred McMath,Consumer,United States,Bolingbrook,Illinois,60440,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48,2,0.2,16.704,52,Male,25000,18-05-15,2.2,14,1,2,9,Yes,0.491721245,12-07-15,07-08-17,Direct,11-08-15,10-09-15,08-07-17,18,2,1,1,Social Media,2523.266
7455,CA-2016-137743,30-07-16,04-08-16,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,60623,Central,OFF-LA-10003663,Office Supplies,Labels,Avery 498,9.248,4,0.2,3.1212,29,Female,25762,16-02-14,3.9,14,1,4,8,Yes,0.564851224,29-04-14,29-12-17,Email,30-03-14,29-04-14,29-12-17,18,1,1,1,Search Engine,3100.612
7456,CA-2016-137743,30-07-16,04-08-16,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1036.624,2,0.2,51.8312,29,Female,25762,16-02-14,3.9,14,1,4,8,Yes,0.564851224,29-04-14,29-12-17,Email,30-03-14,29-04-14,29-12-17,18,4,1,1,Search Engine,3100.612
7457,CA-2015-137974,16-04-15,18-04-15,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,569.64,2,0,148.1064,44,Female,25000,26-04-14,3,12,1,1,9,No,0.52112596,29-04-14,25-04-17,Social,30-03-14,29-04-14,25-04-17,18,3,1,1,Email,2741.204
7458,CA-2015-137974,16-04-15,18-04-15,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,9.14,1,0,4.57,44,Female,25000,26-04-14,3,12,1,1,9,No,0.52112596,29-04-14,25-04-17,Social,30-03-14,29-04-14,25-04-17,18,1,1,1,Email,2741.204
7459,CA-2015-137974,16-04-15,18-04-15,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,1196.86,7,0,119.686,44,Female,25000,26-04-14,3,12,1,1,9,No,0.52112596,29-04-14,25-04-17,Social,30-03-14,29-04-14,25-04-17,18,1,1,1,Email,2741.204
7460,CA-2015-137974,16-04-15,18-04-15,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,523.26,9,0,125.5824,44,Female,25000,26-04-14,3,12,1,1,9,No,0.52112596,29-04-14,25-04-17,Social,30-03-14,29-04-14,25-04-17,18,3,1,1,Email,2741.204
7461,US-2015-136987,11-04-15,14-04-15,Second Class,AR-10540,Andy Reiter,Consumer,United States,Los Angeles,California,90004,West,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,639.968,4,0.2,215.9892,47,Male,85199,28-08-14,3.3,9,0,3,8,Yes,0.365805856,25-11-14,24-12-17,Direct,26-10-14,25-11-14,24-12-17,18,4,1,1,Search Engine,6608.448
7462,US-2015-136987,11-04-15,14-04-15,Second Class,AR-10540,Andy Reiter,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,52.76,2,0,24.2696,47,Male,85199,28-08-14,3.3,9,0,3,8,Yes,0.365805856,25-11-14,24-12-17,Direct,26-10-14,25-11-14,24-12-17,18,3,1,1,Search Engine,6608.448
7463,CA-2015-138485,27-02-15,01-03-15,Second Class,NP-18670,Nora Paige,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,538.92,9,0,80.838,64,Male,39095,01-01-15,2.8,10,0,2,9,No,0.390292009,27-02-15,02-11-17,Referral,28-01-15,27-02-15,10-12-17,18,1,1,1,Search Engine,3908.402
7464,CA-2016-103709,08-09-16,15-09-16,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,93277,West,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,0,3.72,46,Female,25000,22-04-16,1.7,15,1,5,7,No,0.598647365,06-06-16,21-12-17,Social,11-01-16,10-02-16,21-12-17,18,4,1,1,Email,3653.399
7465,CA-2016-103709,08-09-16,15-09-16,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,93277,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,34.24,8,0,15.408,46,Female,25000,22-04-16,1.7,15,1,5,7,No,0.598647365,06-06-16,21-12-17,Social,11-01-16,10-02-16,21-12-17,18,3,1,1,Email,3653.399
7466,CA-2016-103709,08-09-16,15-09-16,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,93277,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2,0,65.435,46,Female,25000,22-04-16,1.7,15,1,5,7,No,0.598647365,06-06-16,21-12-17,Social,11-01-16,10-02-16,21-12-17,18,4,1,1,Email,3653.399
7467,CA-2016-138282,19-05-16,23-05-16,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Los Angeles,California,90008,West,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,87.84,8,0,23.7168,44,Male,43947,06-02-14,2.8,23,2,5,8,Yes,0.824371347,02-04-14,15-11-16,Search,05-01-14,04-02-14,15-11-16,18,2,1,1,Social Media,7888.294
7468,CA-2017-148985,11-11-17,15-11-17,Second Class,TB-21190,Thomas Brumley,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,34.92,4,0,11.8728,61,Male,25000,13-12-14,2.9,4,0,2,8,No,0.341162766,27-12-14,11-11-17,Social,27-11-14,27-12-14,11-11-17,18,4,1,1,Email,816.174
7469,CA-2014-138100,15-09-14,20-09-14,Standard Class,AA-10315,Alex Avila,Consumer,United States,New York City,New York,10011,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,14.94,3,0,7.0218,42,Female,53138,04-03-14,3.3,11,0,0,10,Yes,0.378181681,31-03-14,29-06-17,Email,01-03-14,31-03-14,29-06-17,18,1,1,1,Referral,5563.56
7470,CA-2014-138100,15-09-14,20-09-14,Standard Class,AA-10315,Alex Avila,Consumer,United States,New York City,New York,10011,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,2,0,6.2608,42,Female,53138,04-03-14,3.3,11,0,0,10,Yes,0.378181681,31-03-14,29-06-17,Email,01-03-14,31-03-14,29-06-17,18,3,1,1,Referral,5563.56
7471,CA-2015-100734,15-09-15,20-09-15,Standard Class,AC-10615,Ann Chong,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,3.576,4,0.7,-2.8608,49,Male,25000,19-07-15,2.4,18,1,2,9,Yes,0.463082918,15-09-15,24-12-17,Social,16-08-15,15-09-15,24-12-17,18,2,1,1,Search Engine,2537.686
7472,CA-2015-100734,15-09-15,20-09-15,Standard Class,AC-10615,Ann Chong,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2,0.2,-29.4368,49,Male,25000,19-07-15,2.4,18,1,2,9,Yes,0.463082918,15-09-15,24-12-17,Social,16-08-15,15-09-15,24-12-17,18,3,1,1,Search Engine,2537.686
7473,CA-2016-139997,01-07-16,03-07-16,First Class,EM-14140,Eugene Moren,Home Office,United States,Lehi,Utah,84043,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,1499.95,5,0,449.985,36,Male,25000,22-04-14,3.6,21,2,7,7,Yes,0.389531628,19-07-14,12-11-17,Email,19-06-14,19-07-14,11-12-17,18,2,1,1,Search Engine,4588.436
7474,CA-2016-109652,10-04-16,15-04-16,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Chicago,Illinois,60653,Central,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",13.568,4,0.2,3.2224,25,Female,51931,19-01-14,3.9,13,1,0,9,Yes,0.489807037,17-03-14,05-12-17,Email,07-12-13,06-01-14,12-05-17,18,1,1,1,Email,6108.338
7475,CA-2014-167199,06-01-14,10-01-14,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2573.82,9,0,746.4078,37,Male,42741,15-11-13,4,22,1,2,9,Yes,0.399650695,06-01-14,18-11-17,Email,02-05-14,01-06-14,06-12-17,36,1,1,1,Social Media,10663.728
7476,CA-2014-167199,06-01-14,10-01-14,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,609.98,2,0,274.491,37,Male,42741,15-11-13,4,22,1,2,9,Yes,0.399650695,06-01-14,18-11-17,Email,02-05-14,01-06-14,06-12-17,36,4,1,1,Social Media,10663.728
